"Payer","Name","Coverage","Type","Province","ShortName","Project","GroupID","Customer"
"50833","สำนักงานเทศบาลเมืองสมุทรสงคราม","PUB",1,"สมุทรสงคราม","เทศบาล",,,
"50834","สำนักงานเทศบาลเมืองสระแก้ว","PUB",1,"สระแก้ว","เทศบาล",,,
"50835","สำนักงานเทศบาลเมืองสระบุรี","PUB",1,"สระบุรี","เทศบาล",,,
"50836","สำนักงานเทศบาลเมืองสวรรคโลก","PUB",1,"สุโขทัย","เทศบาล",,,
"50837","สำนักงานเทศบาลเมืองสิงห์บุรี","PUB",1,"สิงห์บุรี","เทศบาล",,,
"50838","สำนักงานเทศบาลเมืองสุโขทัยธานี","PUB",1,"สุโขทัย","เทศบาล",,,
"50839","สำนักงานเทศบาลเมืองสุพรรณบุรี","PUB",1,"สุพรรณบุรี","เทศบาล",,,
"50840","สำนักงานเทศบาลนครสุราษฎร์ธานี","PUB",1,"สุราษฎร์ธานี","เทศบาล",,,
"50841","สำนักงานเทศบาลเมืองสุรินทร์","PUB",1,"สุรินทร์","เทศบาล",,,
"50842","สำนักงานเทศบาลเมืองหนองบัวลำภู","PUB",1,"หนองบัวลำภู","เทศบาล",,,
"50843","สำนักงานเทศบาลเมืองหนองปรือ","PUB",1,"ชลบุรี","เทศบาล",,,
"50844","สำนักงานเทศบาลเมืองหล่มสัก","PUB",1,"เพชรบูรณ์","เทศบาล",,,
"50845","สำนักงานเทศบาลเมืองหลังสวน","PUB",1,"ชุมพร","เทศบาล",,,
"50846","สำนักงานเทศบาลเมืองหัวหิน","PUB",1,"ประจวบคีรีขันธ์","เทศบาล",,,
"50847","สำนักงานเทศบาลเมืองอรัญญประเทศ","PUB",1,"สระแก้ว","เทศบาล",,,
"50848","สำนักงานเทศบาลเมืองอ้อมน้อย","PUB",1,"สมุทรสาคร","เทศบาล",,,
"50849","สำนักงานเทศบาลเมืองอ่างทอง","PUB",1,"อ่างทอง","เทศบาล",,,
"50850","สำนักงานเทศบาลเมืองอุตรดิตถ์","PUB",1,"อุตรดิตถ์","เทศบาล",,,
"50851","สำนักงานเทศบาลเมืองอุทัยธานี","PUB",1,"อุทัยธานี","เทศบาล",,,
"50852","สำนักงานเทศบาลเมืองอุบลราชธานี","PUB",1,"อุบลราชธานี","เทศบาล",,,
"50853","สำนักงานเทศมนตรีตำบลและ","PUB",1,"น่าน","เทศบาล",,,
"50854","การรถไฟแห่งประเทศไทย","PUB",3,"กรุงเทพมหานคร","กรฟ.",,,
"50855","องค์การบริหารส่วนจังหวัดกระบี่","PUB",1,"กระบี่","อบจ.",,,
"50856","องค์การบริหารส่วนจังหวัดกาญจนบุรี","PUB",1,"กาญจนบุรี","อบจ.",,,
"50857","องค์การบริหารส่วนจังหวัดกาฬสินธุ์","PUB",1,"กาฬสินธุ์","อบจ.",,,
"50858","องค์การบริหารส่วนจังหวัดกำแพงเพชร","PUB",1,"กำแพงเพชร","อบจ.",,,
"50859","องค์การบริหารส่วนจังหวัดขอนแก่น","PUB",1,"ขอนแก่น","อบจ.",,,
"50860","องค์การบริหารส่วนจังหวัดชลบุรี","PUB",1,"ชลบุรี","อบจ.",,,
"50861","องค์การบริหารส่วนจังหวัดชัยภูมิ","PUB",1,"ชัยภูมิ","อบจ.",,,
"50862","องค์การบริหารส่วนจังหวัดตรัง","PUB",1,"ตรัง","อบจ.",,,
"50863","องค์การบริหารส่วนจังหวัดนครพนม","PUB",1,"นครพนม","อบจ.",,,
"50864","องค์การบริหารส่วนจังหวัดนนทบุรี","PUB",1,"นนทบุรี","อบจ.",,,
"50865","องค์การบริหารส่วนจังหวัดประจวบคีรีขันธ์","PUB",1,"ประจวบคีรีขันธ์","อบจ.",,,
"50866","องค์การบริหารส่วนจังหวัดพระนครศรีอยุธยา","PUB",1,"พระนครศรีอยุธยา","อบจ.",,,
"50867","องค์การบริหารส่วนจังหวัดยโสธร","PUB",1,"ยโสธร","อบจ.",,,
"50868","องค์การบริหารส่วนจังหวัดระยอง","PUB",1,"ระยอง","อบจ.",,,
"50869","องค์การบริหารส่วนจังหวัดลพบุรี","PUB",1,"ลพบุรี","อบจ.",,,
"50870","องค์การบริหารส่วนจังหวัดเลย","PUB",1,"เลย","อบจ.",,,
"50871","องค์การบริหารส่วนจังหวัดศรีสะเกษ","PUB",1,"ศรีสะเกษ","อบจ.",,,
"50872","องค์การบริหารส่วนจังหวัดสระบุรี","PUB",1,"สระบุรี","อบจ.",,,
"50873","องค์การบริหารส่วนจังหวัดสุพรรณบุรี","PUB",1,"สุพรรณบุรี","อบจ.",,,
"50874","องค์การบริหารส่วนจังหวัดอ่างทอง","PUB",1,"อ่างทอง","อบจ.",,,
"50875","องค์การบริหารส่วนจังหวัดอุบลราชธานี","PUB",1,"อุบลราชธานี","อบจ.",,,
"50876","องค์การบริหารส่วนตำบลกฤษณา","PUB",1,"ศรีสะเกษ","อบต.",,,
"50877","องค์การบริหารส่วนตำบลกันทรารมย์","PUB",1,"บุรีรัมย์","อบต.",,,
